state_name,year,disease,cases
KENTUCKY,1985,RUBELLA,3
KENTUCKY,1986,RUBELLA,4
KENTUCKY,1987,RUBELLA,1
KENTUCKY,1990,RUBELLA,1
KENTUCKY,2000,RUBELLA,1
LOUISIANA,1968,RUBELLA,65
LOUISIANA,1969,RUBELLA,42
LOUISIANA,1970,RUBELLA,156
LOUISIANA,1971,RUBELLA,295
LOUISIANA,1972,RUBELLA,93
LOUISIANA,1973,RUBELLA,101
LOUISIANA,1974,RUBELLA,183
LOUISIANA,1975,RUBELLA,290
LOUISIANA,1976,RUBELLA,94
LOUISIANA,1977,RUBELLA,54
LOUISIANA,1978,RUBELLA,499
LOUISIANA,1979,RUBELLA,33
LOUISIANA,1980,RUBELLA,13
LOUISIANA,1981,RUBELLA,9
LOUISIANA,1982,RUBELLA,1
LOUISIANA,1983,RUBELLA,13
LOUISIANA,1989,RUBELLA,6
LOUISIANA,1990,RUBELLA,11
LOUISIANA,1991,RUBELLA,1
LOUISIANA,1993,RUBELLA,1
LOUISIANA,1996,RUBELLA,1
LOUISIANA,1998,RUBELLA,1
LOUISIANA,2000,RUBELLA,0
MAINE,1966,RUBELLA,400
MAINE,1967,RUBELLA,812
MAINE,1968,RUBELLA,456
MAINE,1969,RUBELLA,242
MAINE,1970,RUBELLA,489
MAINE,1971,RUBELLA,233
MAINE,1972,RUBELLA,63
MAINE,1973,RUBELLA,54
MAINE,1974,RUBELLA,160
MAINE,1975,RUBELLA,37
MAINE,1976,RUBELLA,16
MAINE,1977,RUBELLA,91
MAINE,1978,RUBELLA,159
MAINE,1979,RUBELLA,86
MAINE,1980,RUBELLA,116
MAINE,1981,RUBELLA,37
MAINE,1984,RUBELLA,0
MAINE,1987,RUBELLA,1
MAINE,1990,RUBELLA,2
MAINE,1992,RUBELLA,1
MAINE,1993,RUBELLA,1
MAINE,1995,RUBELLA,1
MARYLAND,1966,RUBELLA,397
MARYLAND,1967,RUBELLA,581
MARYLAND,1968,RUBELLA,366
MARYLAND,1969,RUBELLA,664
MARYLAND,1970,RUBELLA,334
MARYLAND,1971,RUBELLA,171
MARYLAND,1972,RUBELLA,72
MARYLAND,1973,RUBELLA,10
MARYLAND,1974,RUBELLA,5
MARYLAND,1975,RUBELLA,38
MARYLAND,1976,RUBELLA,3
MARYLAND,1977,RUBELLA,23
MARYLAND,1978,RUBELLA,7
MARYLAND,1979,RUBELLA,28
MARYLAND,1980,RUBELLA,72
MARYLAND,1981,RUBELLA,1
MARYLAND,1982,RUBELLA,33
MARYLAND,1983,RUBELLA,2
MARYLAND,1984,RUBELLA,1
MARYLAND,1985,RUBELLA,6
MARYLAND,1986,RUBELLA,1
MARYLAND,1987,RUBELLA,3
MARYLAND,1988,RUBELLA,1
MARYLAND,1989,RUBELLA,2
MARYLAND,1990,RUBELLA,2
MARYLAND,1991,RUBELLA,11
MARYLAND,1992,RUBELLA,8
MARYLAND,1993,RUBELLA,4
MARYLAND,1997,RUBELLA,2
MARYLAND,1998,RUBELLA,2
MARYLAND,1999,RUBELLA,1
MARYLAND,2001,RUBELLA,1
MARYLAND,2002,RUBELLA,0
MASSACHUSETTS,1966,RUBELLA,2054
MASSACHUSETTS,1967,RUBELLA,1392
MASSACHUSETTS,1968,RUBELLA,3606
MASSACHUSETTS,1969,RUBELLA,1419
MASSACHUSETTS,1970,RUBELLA,1280
