state_name,year,disease,cases
NEW JERSEY,1938,SMALLPOX,0
NEW JERSEY,1939,SMALLPOX,0
NEW JERSEY,1940,SMALLPOX,0
NEW JERSEY,1941,SMALLPOX,0
NEW JERSEY,1942,SMALLPOX,0
NEW JERSEY,1943,SMALLPOX,2
NEW JERSEY,1944,SMALLPOX,2
NEW JERSEY,1945,SMALLPOX,0
NEW JERSEY,1946,SMALLPOX,2
NEW JERSEY,1947,SMALLPOX,1
NEW JERSEY,1948,SMALLPOX,1
NEW MEXICO,1928,SMALLPOX,77
NEW MEXICO,1929,SMALLPOX,80
NEW MEXICO,1930,SMALLPOX,175
NEW MEXICO,1931,SMALLPOX,61
NEW MEXICO,1932,SMALLPOX,22
NEW MEXICO,1933,SMALLPOX,19
NEW MEXICO,1934,SMALLPOX,15
NEW MEXICO,1935,SMALLPOX,47
NEW MEXICO,1936,SMALLPOX,5
NEW MEXICO,1937,SMALLPOX,17
NEW MEXICO,1938,SMALLPOX,53
NEW MEXICO,1939,SMALLPOX,64
NEW MEXICO,1940,SMALLPOX,22
NEW MEXICO,1941,SMALLPOX,7
NEW MEXICO,1942,SMALLPOX,4
NEW MEXICO,1943,SMALLPOX,4
NEW MEXICO,1944,SMALLPOX,3
NEW MEXICO,1945,SMALLPOX,4
NEW MEXICO,1946,SMALLPOX,1
NEW MEXICO,1947,SMALLPOX,12
NEW MEXICO,1948,SMALLPOX,8
NEW MEXICO,1949,SMALLPOX,3
NEW MEXICO,1950,SMALLPOX,1
NEW MEXICO,1952,SMALLPOX,1
NEW YORK,1928,SMALLPOX,188
NEW YORK,1929,SMALLPOX,289
NEW YORK,1930,SMALLPOX,332
NEW YORK,1931,SMALLPOX,422
NEW YORK,1932,SMALLPOX,193
NEW YORK,1933,SMALLPOX,3
NEW YORK,1934,SMALLPOX,0
NEW YORK,1935,SMALLPOX,2
